INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CATEGORY_ID,TABLE_NO,SYSTEM_TYPE,TABLE_JAPAN_NAME,TABLE_ENGLISH_NAME,TIME_STOP_DELETE,HAS_PARENT_TBL_FLG,PARENT_TBL_NAME,PARENT_TBL_JP_NAME,FIELD_ACQ_DATE_TIME,FIELD_ACQ_END_DATE,FIELD_ACQ_EMPLOYEE_ID,FIELD_ACQ_START_DATE,FIELD_ACQ_CID,FIELD_PARENT_1,FIELD_PARENT_2,FIELD_PARENT_3,FIELD_PARENT_4,FIELD_PARENT_5,FIELD_PARENT_6,FIELD_PARENT_7,FIELD_PARENT_8,FIELD_PARENT_9,FIELD_PARENT_10,FIELD_CHILD_1,FIELD_CHILD_2,FIELD_CHILD_3,FIELD_CHILD_4,FIELD_CHILD_5,FIELD_CHILD_6,FIELD_CHILD_7,FIELD_CHILD_8,FIELD_CHILD_9,FIELD_CHILD_10,CLS_KEY_QUERY_1,CLS_KEY_QUERY_2,CLS_KEY_QUERY_3,CLS_KEY_QUERY_4,CLS_KEY_QUERY_5,CLS_KEY_QUERY_6,CLS_KEY_QUERY_7,CLS_KEY_QUERY_8,CLS_KEY_QUERY_9,CLS_KEY_QUERY_10,DEFAULT_COND_KEY_QUERY,FIELD_KEY_QUERY_1,FIELD_KEY_QUERY_2,FIELD_KEY_QUERY_3,FIELD_KEY_QUERY_4,FIELD_KEY_QUERY_5,FIELD_KEY_QUERY_6,FIELD_KEY_QUERY_7,FIELD_KEY_QUERY_8,FIELD_KEY_QUERY_9,FIELD_KEY_QUERY_10,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,FIELD_DATE_11,FIELD_DATE_12,FIELD_DATE_13,FIELD_DATE_14,FIELD_DATE_15,FIELD_DATE_16,FIELD_DATE_17,FIELD_DATE_18,FIELD_DATE_19,FIELD_DATE_20,FILED_KEY_UPDATE_1,FILED_KEY_UPDATE_2,FILED_KEY_UPDATE_3,FILED_KEY_UPDATE_4,FILED_KEY_UPDATE_5,FILED_KEY_UPDATE_6,FILED_KEY_UPDATE_7,FILED_KEY_UPDATE_8,FILED_KEY_UPDATE_9,FILED_KEY_UPDATE_10,FILED_KEY_UPDATE_11,FILED_KEY_UPDATE_12,FILED_KEY_UPDATE_13,FILED_KEY_UPDATE_14,FILED_KEY_UPDATE_15,FILED_KEY_UPDATE_16,FILED_KEY_UPDATE_17,FILED_KEY_UPDATE_18,FILED_KEY_UPDATE_19,FILED_KEY_UPDATE_20,HISTORY_CLS
,,,,,,,,,0,"00503",15,1,"15日別実績の短時間勤務時間帯","KRCDT_DAY_TS_SHORTTIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","SHORT_WORK_TIME_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",16,1,"16日別実績のPCログオン情報","KRCDT_DAY_TS_LOGON","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","PC_LOG_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",17,1,"17日別実績の入退門","KRCDT_DAY_TS_GATE","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","AL_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",18,1,"18日別実績の勤怠時間","KRCDT_DAY_TIME_ATD","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",19,1,"19日別実績の遅刻時間","KRCDT_DAY_LATETIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","WORK_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",20,1,"20日別実績の早退時間","KRCDT_DAY_TIME_LEAVEEARLY","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","WORK_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",21,1,"21日別実績の外出時間","KRCDT_DAY_TIME_GOOUT","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","OUTING_REASON",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",22,1,"22日別実績の短時間勤務時間","KRCDT_DAY_SHORTTIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","CHILD_CARE_ATR",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",23,1,"23日別実績の割増時間","KRCDT_DAY_TIME_PREMIUM","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",24,1,"24日別実績の任意項目","KRCDT_DAY_TIME_ANYITEM","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",25,1,"25日別実績の編集状態","KRCDT_DAY_EDIT_STATE","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","ATTENDANCE_ITEM_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",26,1,"26日別実績の備考","KRCDT_DAY_REMARKSCOLUMN","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","REMARKS_COLUMN_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",1,1,"01集計休出時間","KRCDT_WEK_AGGR_HDWK_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","HDWK_FRAME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",2,1,"02集計残業時間","KRCDT_WEK_AGGR_OVER_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","OVER_TIME_FRAME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",3,1,"03集計任意項目","KRCDT_WEK_ANYITEMVALUE","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","ITEM_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",4,1,"04週別実績の勤怠時間","KRCDT_WEK_ATTENDANCE_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO",,,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",5,1,"05期間別の時間外超過項目","KRCDT_WEK_TIME_OUTSIDE","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","BREAKDOWN_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",6,1,"06回数集計","KRCDT_WEK_TIME_TOTALCOUNT","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","TOTAL_TIMES_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",7,1,"07集計加給時間","KRCDT_WEK_TIME_BONUS_PAY","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","BONUS_PAY_FRAME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",8,1,"08集計乖離時間","KRCDT_WEK_TIME_DVGC","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","DVRGEN_TIME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",9,1,"09集計外出","KRCDT_WEK_TIME_GOOUT","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","GOOUT_REASON",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",10,1,"10集計割増時間","KRCDT_WEK_AGGR_PREM_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","PREM_TIME_ITEM_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",11,1,"11月別実績の医療時間","KRCDT_WEK_MEDICAL_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","DAY_NIGHT_ATR",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",12,1,"12集計欠勤日数","KRCDT_WEK_DAYS_ABSENCE","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","ABSENCE_FRAME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",13,1,"13集計特定日数","KRCDT_WEK_AGGR_SPEC_DAYS","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","SPCDAY_ITEM_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00504",14,1,"14集計特別休暇日数","KRCDT_WEK_AGGR_SPVC_DAYS","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","WEEK_NO","SPCVACT_FRAME_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",1,1,"01月別実績の任意項目(統合)","KRCDT_MON_TIME_ANYITEM","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY",,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",2,1,"02月別実績の勤怠時間(統合)","KRCDT_MON_TIME_ATD","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY",,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",3,1,"03月別実績の休暇情報(統合)","KRCDT_MON_REMAIN","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY",,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",4,1,"04月別実績の備考","KRCDT_MON_REMARKS","300","0",,,"REMARKS_YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","REMARKS_YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","CLOSURE_ID","CLOSURE_DAY","REMARKS_NO","IS_LAST_DAY","REMARKS_YM",,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",5,1,"05月別実績の編集状態","KRCDT_MON_EDIT_STATE","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","REMARKS_NO","IS_LAST_DAY","ATTENDANCE_ITEM_ID",,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",6,1,"06月の本人確認","KRCDT_MON_SELF_CHECK","300","0",,,"PROCESS_YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","PROCESS_YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","PROCESS_YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","CID",,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",7,1,"07社員の月別実績エラー一覧","KRCDT_MON_SYA_ERROR","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY","ERROR_TYPE","ERR_NO",,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",8,1,"08月別実績の応援時間","KRCDT_MON_TIME_SUP","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY",,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00505",9,1,"09月別実績の縦計","KRCDT_MON_VERTICAL_TOTAL","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM","CLOSURE_ID","CLOSURE_DAY","IS_LAST_DAY",,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",1,1,"01集計休出時間","KRCDT_ANP_AGGR_HDWK_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","HDWK_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",2,1,"02集計残業時間","KRCDT_ANP_AGGR_OVER_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","OVER_TIME_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",3,1,"03集計任意項目","KRCDT_ANP_ANYITEMVALUE","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","ITEM_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",4,1,"04任意期間別実績の勤怠時間","KRCDT_ANP_ATTENDANCE_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",5,1,"05期間別の時間外超過項目","KRCDT_ANP_EXCOUT_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","BREAKDOWN_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",6,1,"06回数集計","KRCDT_ANP_TIME_TOTALCOUNT","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","TOTAL_TIMES_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",7,1,"07集計欠勤日数","KRCDT_ANP_DAYS_ABSENCE","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","ABSENCE_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",8,1,"08集計特定日数","KRCDT_ANP_AGGR_SPEC_DAYS","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","SPCDAY_ITEM_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",9,1,"09集計特別休暇日数","KRCDT_ANP_AGGR_SPVC_DAYS","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","SPCVACT_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",10,1,"10集計加給時間","KRCDT_ANP_AGGR_BNSPY_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","BONUS_PAY_FRAME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",11,1,"11集計乖離時間","KRCDT_ANP_AGGR_DIVG_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","DVRGEN_TIME_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",12,1,"12集計外出","KRCDT_ANP_TIME_GOOUT","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","GOOUT_REASON",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",13,1,"13集計割増時間","KRCDT_ANP_AGGR_PREM_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","PREM_TIME_"ITEM_NO"",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00506",14,1,"14月別実績の医療時間","KRCDT_ANP_MEDICAL_TIME","300","0",,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","FRAME_CODE","DAY_NIGHT_ATR",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00507",1,1,"01管理期間の36協定時間","KRCDT_36AGR_TIME","300","0",,,"YM",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","7",,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YM",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00508",1,1,"01スケジュール作成実行ログ","KSCDT_BATCH_EXECUTE_LOG","300","0",,,"EXE_STR_D",,"EXE_SID",,"CID",,,,,,,,,,,,,,,,,,,,,"0","8","5",,,,,,,,,"CID","EXE_STR_D","EXE_SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","EXE_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00508",2,1,"02スケジュール作成内容","KSCDT_BATCH_CONTENT","300","1","KSCDT_BATCH_EXECUTE_LOG","スケジュール作成実行ログ","EXE_STR_D",,"EXE_SID",,"CID","EXE_ID",,,,,,,,,,"EXE_ID",,,,,,,,,,"0","8","5",,,,,,,,,"CID","EXE_STR_D","EXE_SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,"EXE_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00508",3,1,"03スケジュール作成対象者","KSCDT_BATCH_TARGET_SYA","300","1","KSCDT_BATCH_EXECUTE_LOG","スケジュール作成実行ログ","EXE_STR_D",,"EXE_SID",,"CID","EXE_ID",,,,,,,,,,"EXE_ID",,,,,,,,,,"0","8","5",,,,,,,,,"CID","EXE_STR_D","EXE_SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,"EXE_ID","SID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00508",4,1,"04スケジュール作成エラーログ","KSCDT_BATCH_ERR_LOG","300","1","KSCDT_BATCH_EXECUTE_LOG","スケジュール作成実行ログ","EXE_STR_D",,"EXE_SID",,"CID","EXE_ID",,,,,,,,,,"EXE_ID",,,,,,,,,,"0","8","5",,,,,,,,,"CID","EXE_STR_D","EXE_SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,"EXE_ID","SID","YMD",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",1,1,"01暫定残数管理データ","KRCDT_INTERIM_REMAIN_MNG","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BREAK_MNG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",2,1,"02暫定休出管理データ","KRCDT_INTERIM_HDWK_MNG","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"BREAK_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BREAK_MNG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",3,1,"03暫定代休管理データ","KRCDT_INTERIM_HD_COM_MNG","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"DAYOFF_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAYOFF_MNG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",4,1,"04暫定休出代休紐付け管理（休出）","KRCDT_INTERIM_HDWK_HD_COM","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"BREAK_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BREAK_MNG_ID","DAYOFF_MNG_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",5,1,"05暫定休出代休紐付け管理（代休）","KRCDT_INTERIM_HDWK_HD_COM","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"DAYOFF_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BREAK_MNG_ID","DAYOFF_MNG_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",6,1,"06暫定振休管理データ","KRCDT_INTERIM_HD_SUB_MNG","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"ABSENCE_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABSENCE_MNG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",7,1,"07暫定振出管理データ","KRCDT_INTERIM_REC_MNG","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"RECRUITMENT_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RECRUITMENT_MNG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",8,1,"08暫定振出振休紐付け管理（振休）","KRCDT_INTERIM_REC_HD_SUB","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"ABSENCE_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABSENCE_MNG_ID","RECRUITMENT_MNG_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00601",9,1,"09暫定振出振休紐付け管理（振出）","KRCDT_INTERIM_REC_HD_SUB","300","1","KRCDT_INTERIM_REMAIN_MNG","暫定残数管理データ","YMD",,"SID",,,"BREAK_MNG_ID",,,,,,,,,,"RECRUITMENT_MNG_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABSENCE_MNG_ID","RECRUITMENT_MNG_ID",,,,,,,,,,,,,,,,,,,0
